=================
Siretta Limited
=================
GRAPHYTE Network Survey Results
www.siretta.com
+44 1189 769 000
Survey Type, 4G
File Created,24/03/23 12:06:26
IMEI Number,'351626102376784
Hardware Version,'GRAPHYTE LTE V2 (EU)
Application Version,'6.10.19
Firmware Version,'M0F.670010
Filename,'L3241204.csv
Timestamp,'0
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
37,24/03/23 12:52:57,4G,1,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
37,24/03/23 12:52:57,4G,3,6400,-54,61,47,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-91,-20.0,10,816.0,857.0,Orange,||||||||||||||||
37,24/03/23 12:52:57,4G,4,9310,-58,56,43,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-95,-20.0,10,768.0,713.0,Orange,||||||||||||||
37,24/03/23 12:52:57,4G,7,3000,-57,57,44,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-97,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
37,24/03/23 12:52:57,4G,5,9385,-72,38,29,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-106,-20.0,5,775.500,720.500,Bouygues,||||||||||
37,24/03/23 12:52:57,4G,6,6300,-70,40,31,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-107,-20.0,10,806.0,847.0,SFR,||||||||||
37,24/03/23 12:52:57,4G,8,3175,-97,5,4,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-119,-3.0,15,2662.500,2542.500,Bouygues,||
37,24/03/23 12:52:57,4G,9,9460,-82,25,19,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-19.0,10,783.0,728.0,Free,|||||||
37,24/03/23 12:52:57,4G,19,78,-87,18,14,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-125,-19.0,15,2117.800,1927.800,SFR,|||||
37,24/03/23 12:52:57,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
38,24/03/23 12:54:13,4G,1,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
38,24/03/23 12:54:13,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
38,24/03/23 12:54:13,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
38,24/03/23 12:54:13,4G,7,3000,-68,43,33,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-11.0,20,2645.0,2525.0,Orange,|||||||||||
38,24/03/23 12:54:13,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
38,24/03/23 12:54:13,4G,8,3175,-80,27,21,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
38,24/03/23 12:54:13,4G,9,9460,-95,7,6,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-6.0,10,783.0,728.0,Free,||
38,24/03/23 12:54:13,4G,19,78,-87,18,14,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-123,-17.0,15,2117.800,1927.800,SFR,|||||
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
39,24/03/23 12:55:31,4G,1,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
39,24/03/23 12:55:31,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
39,24/03/23 12:55:31,4G,4,9310,-53,63,48,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-90,-20.0,10,768.0,713.0,Orange,||||||||||||||||
39,24/03/23 12:55:31,4G,7,3000,-57,57,44,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-97,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
39,24/03/23 12:55:31,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
39,24/03/23 12:55:31,4G,17,6200,-71,39,30,208,20,136352518,30125,20,800 MHz,-,-,-,-,264,-108,-20.0,10,796.0,837.0,Bouygues,||||||||||
39,24/03/23 12:55:31,4G,6,6300,-71,39,30,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-108,-20.0,10,806.0,847.0,SFR,||||||||||
39,24/03/23 12:55:31,4G,8,3175,-80,27,21,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
39,24/03/23 12:55:31,4G,21,227,-79,28,22,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-118,-20.0,15,2132.700,1942.700,Bouygues,|||||||
39,24/03/23 12:55:31,4G,9,9460,-82,25,19,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-19.0,10,783.0,728.0,Free,|||||||
39,24/03/23 12:55:31,4G,19,78,-87,18,14,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-125,-19.0,15,2117.800,1927.800,SFR,|||||
39,24/03/23 12:55:31,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
39,24/03/23 12:55:31,4G,14,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
40,24/03/23 12:56:48,4G,1,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-74,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
40,24/03/23 12:56:48,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
40,24/03/23 12:56:48,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
40,24/03/23 12:56:48,4G,7,3000,-57,57,44,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-97,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
40,24/03/23 12:56:48,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
40,24/03/23 12:56:48,4G,17,6200,-72,38,29,208,20,136352518,30125,20,800 MHz,-,-,-,-,264,-109,-20.0,10,796.0,837.0,Bouygues,||||||||||
40,24/03/23 12:56:48,4G,6,6300,-84,22,17,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-107,-6.0,10,806.0,847.0,SFR,||||||
40,24/03/23 12:56:48,4G,21,227,-81,26,20,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
40,24/03/23 12:56:48,4G,15,3175,-95,7,6,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-118,-4.0,15,2662.500,2542.500,Bouygues,||
40,24/03/23 12:56:48,4G,10,1501,-87,18,14,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-124,-17.0,20,1835.100,1740.100,SFR,|||||
40,24/03/23 12:56:48,4G,9,9460,-94,9,7,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-7.0,10,783.0,728.0,Free,|||
40,24/03/23 12:56:48,4G,19,78,-88,17,13,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-127,-20.0,15,2117.800,1927.800,SFR,|||||
40,24/03/23 12:56:48,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
41,24/03/23 12:58:07,4G,1,1300,-47,71,54,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
41,24/03/23 12:58:07,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
41,24/03/23 12:58:07,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
41,24/03/23 12:58:07,4G,16,3000,-63,50,38,208,01,19772942,24674,7,2600 MHz,-,-,-,-,138,-103,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
41,24/03/23 12:58:07,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
41,24/03/23 12:58:07,4G,6,6300,-70,40,31,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-107,-20.0,10,806.0,847.0,SFR,||||||||||
41,24/03/23 12:58:07,4G,8,3175,-81,26,20,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
41,24/03/23 12:58:07,4G,9,9460,-83,23,18,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-18.0,10,783.0,728.0,Free,||||||
41,24/03/23 12:58:07,4G,19,78,-87,18,14,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-124,-18.0,15,2117.800,1927.800,SFR,|||||
41,24/03/23 12:58:07,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
41,24/03/23 12:58:07,4G,14,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
42,24/03/23 12:59:24,4G,1,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
42,24/03/23 12:59:24,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
42,24/03/23 12:59:24,4G,4,9310,-56,59,45,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-93,-20.0,10,768.0,713.0,Orange,|||||||||||||||
42,24/03/23 12:59:24,4G,7,3000,-57,57,44,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-97,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
42,24/03/23 12:59:24,4G,5,9385,-68,43,33,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-102,-20.0,5,775.500,720.500,Bouygues,|||||||||||
42,24/03/23 12:59:24,4G,6,6300,-69,42,32,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-20.0,10,806.0,847.0,SFR,|||||||||||
42,24/03/23 12:59:24,4G,8,3175,-80,27,21,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
42,24/03/23 12:59:24,4G,19,78,-87,18,14,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-124,-18.0,15,2117.800,1927.800,SFR,|||||
42,24/03/23 12:59:24,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
43,24/03/23 13:00:43,4G,2,524,-32,90,69,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-71,-20.0,15,2162.400,1972.400,Orange,|||||||||||||||||||||||
43,24/03/23 13:00:43,4G,1,1300,-49,68,52,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
43,24/03/23 13:00:43,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
43,24/03/23 13:00:43,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
43,24/03/23 13:00:43,4G,7,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
43,24/03/23 13:00:43,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
43,24/03/23 13:00:43,4G,8,3175,-79,28,22,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
43,24/03/23 13:00:43,4G,23,6300,-83,23,18,208,10,160029190,49922,20,800 MHz,-,-,-,-,377,-108,-8.0,10,806.0,847.0,SFR,||||||
43,24/03/23 13:00:43,4G,9,9460,-91,13,10,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-116,-8.0,10,783.0,728.0,Free,||||
43,24/03/23 13:00:43,4G,10,1501,-97,5,4,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-125,-8.0,20,1835.100,1740.100,SFR,||
43,24/03/23 13:00:43,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
44,24/03/23 13:02:01,4G,2,524,-30,93,71,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-69,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||||
44,24/03/23 13:02:01,4G,1,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
44,24/03/23 13:02:01,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
44,24/03/23 13:02:01,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
44,24/03/23 13:02:01,4G,7,3000,-71,39,30,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-9.0,20,2645.0,2525.0,Orange,||||||||||
44,24/03/23 13:02:01,4G,5,9385,-75,34,26,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-109,-20.0,5,775.500,720.500,Bouygues,|||||||||
44,24/03/23 13:02:01,4G,6,6300,-85,21,16,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-108,-6.0,10,806.0,847.0,SFR,||||||
44,24/03/23 13:02:01,4G,28,227,-83,23,18,208,20,136439061,30125,1,2100 MHz,-,-,-,-,84,-122,-20.0,15,2132.700,1942.700,Bouygues,||||||
44,24/03/23 13:02:01,4G,9,9460,-95,7,6,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-6.0,10,783.0,728.0,Free,||
44,24/03/23 13:02:01,4G,31,1850,-87,18,14,208,20,136439040,30125,3,1800 MHz,-,-,-,-,84,-127,-20.0,20,1870.0,1775.0,Bouygues,|||||
44,24/03/23 13:02:01,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
45,24/03/23 13:03:20,4G,2,524,-35,86,66,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-74,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||
45,24/03/23 13:03:20,4G,1,1300,-35,86,66,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
45,24/03/23 13:03:20,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
45,24/03/23 13:03:20,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
45,24/03/23 13:03:20,4G,7,3000,-68,43,33,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-11.0,20,2645.0,2525.0,Orange,|||||||||||
45,24/03/23 13:03:20,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
45,24/03/23 13:03:20,4G,6,6300,-73,36,28,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-110,-20.0,10,806.0,847.0,SFR,|||||||||
45,24/03/23 13:03:20,4G,8,3175,-79,28,22,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
45,24/03/23 13:03:20,4G,23,6300,-85,21,16,208,10,160029190,49922,20,800 MHz,-,-,-,-,377,-109,-7.0,10,806.0,847.0,SFR,||||||
45,24/03/23 13:03:20,4G,21,227,-81,26,20,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
45,24/03/23 13:03:20,4G,9,9460,-85,21,16,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-122,-20.0,10,783.0,728.0,Free,||||||
45,24/03/23 13:03:20,4G,10,1501,-102,0,0,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-128,-6.0,20,1835.100,1740.100,SFR,
45,24/03/23 13:03:20,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
46,24/03/23 13:04:39,4G,1,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
46,24/03/23 13:04:39,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
46,24/03/23 13:04:39,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
46,24/03/23 13:04:39,4G,7,3000,-56,59,45,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-96,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
46,24/03/23 13:04:39,4G,5,9385,-73,36,28,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-107,-20.0,5,775.500,720.500,Bouygues,|||||||||
46,24/03/23 13:04:39,4G,6,6300,-86,19,15,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-109,-6.0,10,806.0,847.0,SFR,|||||
46,24/03/23 13:04:39,4G,21,227,-81,26,20,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
46,24/03/23 13:04:39,4G,15,3175,-80,27,21,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
46,24/03/23 13:04:39,4G,9,9460,-96,6,5,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-6.0,10,783.0,728.0,Free,||
46,24/03/23 13:04:39,4G,10,1501,-100,1,1,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-126,-6.0,20,1835.100,1740.100,SFR,|
46,24/03/23 13:04:39,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
46,24/03/23 13:04:39,4G,32,9235,-106,0,0,208,10,160028184,49922,28,700 MHz,-,-,-,-,8,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
47,24/03/23 13:05:57,4G,2,524,-36,85,65,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-75,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||
47,24/03/23 13:05:57,4G,1,1300,-47,71,54,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
47,24/03/23 13:05:57,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
47,24/03/23 13:05:57,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
47,24/03/23 13:05:57,4G,7,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
47,24/03/23 13:05:57,4G,5,9385,-72,38,29,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-106,-20.0,5,775.500,720.500,Bouygues,||||||||||
47,24/03/23 13:05:57,4G,6,6300,-82,25,19,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-7.0,10,806.0,847.0,SFR,|||||||
47,24/03/23 13:05:57,4G,8,3175,-79,28,22,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
47,24/03/23 13:05:57,4G,9,9460,-94,9,7,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-7.0,10,783.0,728.0,Free,|||
47,24/03/23 13:05:57,4G,10,1501,-97,5,4,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-124,-7.0,20,1835.100,1740.100,SFR,||
47,24/03/23 13:05:57,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
48,24/03/23 13:07:15,4G,2,524,-30,93,71,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-69,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||||
48,24/03/23 13:07:15,4G,1,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
48,24/03/23 13:07:15,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
48,24/03/23 13:07:15,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
48,24/03/23 13:07:15,4G,7,3000,-67,44,34,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-12.0,20,2645.0,2525.0,Orange,|||||||||||
48,24/03/23 13:07:15,4G,5,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
48,24/03/23 13:07:15,4G,6,6300,-85,21,16,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-108,-6.0,10,806.0,847.0,SFR,||||||
48,24/03/23 13:07:15,4G,8,3175,-80,27,21,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
48,24/03/23 13:07:15,4G,9,9460,-94,9,7,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-117,-6.0,10,783.0,728.0,Free,|||
48,24/03/23 13:07:15,4G,10,1501,-100,1,1,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-126,-6.0,20,1835.100,1740.100,SFR,|
48,24/03/23 13:07:15,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
49,24/03/23 13:08:33,4G,2,524,-29,94,72,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-68,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||||
49,24/03/23 13:08:33,4G,1,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
49,24/03/23 13:08:33,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
